wop_rates_id;age_y_80;PROJ_YR;qx_wop_rt
1;20;35;0,08
1;20;36;0,08
1;20;37;0,08
1;20;38;0,08
1;20;39;0,08
1;20;40;0,08
1;20;41;0,08
1;20;42;0,08
1;20;43;0,08
1;20;44;0,08
1;20;45;0,08
1;20;46;0,08
1;20;47;0,08
1;20;48;0,08
1;20;49;0,08
1;20;50;0,08
1;20;51;0,08
1;20;52;0,08
1;20;53;0,08
1;20;54;0,08
1;20;55;0,08
1;21;1;0,08
1;21;2;0,08
1;21;3;0,08
1;21;4;0,08
1;21;5;0,08
1;21;6;0,08
1;21;7;0,08
1;21;8;0,08
1;21;9;0,08
1;21;10;0,08
1;21;11;0,08
1;21;12;0,08
1;21;13;0,08
1;21;14;0,08
1;21;15;0,08
1;21;16;0,08
1;21;17;0,08
1;21;18;0,08
1;21;19;0,08
1;21;20;0,08
1;21;21;0,08
1;21;22;0,08
1;21;23;0,08
1;21;24;0,08
1;21;25;0,08
1;21;26;0,08
1;21;27;0,08
1;21;28;0,08
1;21;29;0,08
1;21;30;0,08
1;21;31;0,08
1;21;32;0,08
1;21;33;0,08
1;21;34;0,08
1;21;35;0,08
1;21;36;0,08
1;21;37;0,08
1;21;38;0,08
1;21;39;0,08
1;21;40;0,08
1;21;41;0,08
1;21;42;0,08
1;21;43;0,08
1;21;44;0,08
1;21;45;0,08
1;21;46;0,08
1;21;47;0,08
1;21;48;0,08
1;21;49;0,08
1;21;50;0,08
1;21;51;0,08
1;21;52;0,08
1;21;53;0,08
1;21;54;0,08
1;21;55;0,08
1;22;1;0,08
1;22;2;0,08
1;22;3;0,08
1;22;4;0,08
1;22;5;0,08
1;22;6;0,08
1;22;7;0,08
1;22;8;0,08
1;22;9;0,08
1;22;10;0,08
1;22;11;0,08
1;22;12;0,08
1;22;13;0,08
1;22;14;0,08
1;22;15;0,08
1;22;16;0,08
1;22;17;0,08
1;22;18;0,08
1;22;19;0,08
1;22;20;0,08
1;22;21;0,08
1;22;22;0,08
1;22;23;0,08
1;22;24;0,08
1;22;25;0,08
1;22;26;0,08
1;22;27;0,08
1;22;28;0,08
1;22;29;0,08
1;22;30;0,08
1;22;31;0,08
1;22;32;0,08
1;22;33;0,08
1;22;34;0,08
1;22;35;0,08
1;22;36;0,08
1;22;37;0,08
1;22;38;0,08
1;22;39;0,08
1;22;40;0,08
1;22;41;0,08
1;22;42;0,08
1;22;43;0,08
1;22;44;0,08
1;22;45;0,08
1;22;46;0,08
1;22;47;0,08
1;22;48;0,08
1;22;49;0,08
1;22;50;0,08
1;22;51;0,08
1;22;52;0,08
1;22;53;0,08
1;22;54;0,08
1;22;55;0,08
1;23;1;0,08
1;23;2;0,08
1;23;3;0,08
1;23;4;0,08
1;23;5;0,08
1;23;6;0,08
1;23;7;0,08
1;23;8;0,08
1;23;9;0,08
1;23;10;0,08
1;23;11;0,08
1;23;12;0,08
1;23;13;0,08
1;23;14;0,08
1;23;15;0,08
1;23;16;0,08
1;23;17;0,08
1;23;18;0,08
1;23;19;0,08
1;23;20;0,08
1;23;21;0,08
1;23;22;0,08
1;23;23;0,08
1;23;24;0,08
1;23;25;0,08
1;23;26;0,08
1;23;27;0,08
1;23;28;0,08
1;23;29;0,08
1;23;30;0,08
1;23;31;0,08
1;23;32;0,08
1;23;33;0,08
1;23;34;0,08
1;23;35;0,08
1;23;36;0,08
1;23;37;0,08
1;23;38;0,08
1;23;39;0,08
1;23;40;0,08
1;23;41;0,08
1;23;42;0,08
1;23;43;0,08
1;23;44;0,08
1;23;45;0,08
1;23;46;0,08
1;23;47;0,08
1;23;48;0,08
1;23;49;0,08
1;23;50;0,08
1;23;51;0,08
1;23;52;0,08
1;23;53;0,08
1;23;54;0,08
1;23;55;0,08
1;24;1;0,08
1;24;2;0,08
1;24;3;0,08
1;24;4;0,08
1;24;5;0,08
1;24;6;0,08
1;24;7;0,08
1;24;8;0,08
1;24;9;0,08
1;24;10;0,08
1;24;11;0,08
1;24;12;0,08
1;24;13;0,08
1;24;14;0,08
1;24;15;0,08
1;24;16;0,08
1;24;17;0,08
1;24;18;0,08
1;24;19;0,08
1;24;20;0,08
1;24;21;0,08
1;24;22;0,08
1;24;23;0,08
1;24;24;0,08
1;24;25;0,08
1;24;26;0,08
1;24;27;0,08
1;24;28;0,08
1;24;29;0,08
1;24;30;0,08
1;24;31;0,08
1;24;32;0,08
1;24;33;0,08
1;24;34;0,08
1;24;35;0,08
1;24;36;0,08
1;24;37;0,08
1;24;38;0,08
1;24;39;0,08
1;24;40;0,08
1;24;41;0,08
1;24;42;0,08
1;24;43;0,08
1;24;44;0,08
1;24;45;0,08
1;24;46;0,08
1;24;47;0,08
1;24;48;0,08
1;24;49;0,08
1;24;50;0,08
1;24;51;0,08
1;24;52;0,08
1;24;53;0,08
1;24;54;0,08
1;24;55;0,08
1;25;1;0,08
1;25;2;0,08
1;25;3;0,08
1;25;4;0,08
1;25;5;0,08
1;25;6;0,08
1;25;7;0,08
1;25;8;0,08
1;25;9;0,08
1;25;10;0,08
1;25;11;0,08
1;25;12;0,08
1;25;13;0,08
1;25;14;0,08
1;25;15;0,08
1;25;16;0,08
1;25;17;0,08
1;25;18;0,08
1;25;19;0,08
1;25;20;0,08
1;25;21;0,08
1;25;22;0,08
1;25;23;0,08
1;25;24;0,08
1;25;25;0,08
1;25;26;0,08
1;25;27;0,08
1;25;28;0,08
1;25;29;0,08
1;25;30;0,08
1;25;31;0,08
1;25;32;0,08
1;25;33;0,08
1;25;34;0,08
1;25;35;0,08
1;25;36;0,08
1;25;37;0,08
1;25;38;0,08
1;25;39;0,08
1;25;40;0,08
1;25;41;0,08
1;25;42;0,08
1;25;43;0,08
1;25;44;0,08
1;25;45;0,08
1;25;46;0,08
1;25;47;0,08
1;25;48;0,08
1;25;49;0,08
1;25;50;0,08
1;25;51;0,08
1;25;52;0,08
1;25;53;0,08
1;25;54;0,08
1;25;55;0,08
1;26;1;0,08
1;26;2;0,08
1;26;3;0,08
1;26;4;0,08
1;26;5;0,08
1;26;6;0,08
1;26;7;0,08
1;26;8;0,08
1;26;9;0,08
1;26;10;0,08
1;26;11;0,08
1;26;12;0,08
1;26;13;0,08
1;26;14;0,08
1;26;15;0,08
1;26;16;0,08
1;26;17;0,08
1;26;18;0,08
1;26;19;0,08
1;26;20;0,08
1;26;21;0,08
1;26;22;0,08
1;26;23;0,08
1;26;24;0,08
1;26;25;0,08
1;26;26;0,08
1;26;27;0,08
1;26;28;0,08
1;26;29;0,08
1;26;30;0,08
1;26;31;0,08
1;26;32;0,08
1;26;33;0,08
1;26;34;0,08
1;26;35;0,08
1;26;36;0,08
1;26;37;0,08
1;26;38;0,08
1;26;39;0,08
1;26;40;0,08
1;26;41;0,08
1;26;42;0,08
1;26;43;0,08
1;26;44;0,08
1;26;45;0,08
1;26;46;0,08
1;26;47;0,08
1;26;48;0,08
1;26;49;0,08
1;26;50;0,08
1;26;51;0,08
1;26;52;0,08
1;26;53;0,08
1;26;54;0,08
1;26;55;0,08
1;27;1;0,08
1;27;2;0,08
1;27;3;0,08
1;27;4;0,08
1;27;5;0,08
1;27;6;0,08
1;27;7;0,08
1;27;8;0,08
1;27;9;0,08
1;27;10;0,08
1;27;11;0,08
1;27;12;0,08
1;27;13;0,08
1;27;14;0,08
1;27;15;0,08
1;27;16;0,08
1;27;17;0,08
1;27;18;0,08
1;27;19;0,08
1;27;20;0,08
1;27;21;0,08
1;27;22;0,08
1;27;23;0,08
1;27;24;0,08
1;27;25;0,08
1;27;26;0,08
1;27;27;0,08
1;27;28;0,08
1;27;29;0,08
1;27;30;0,08
1;27;31;0,08
1;27;32;0,08
1;27;33;0,08
1;27;34;0,08
1;27;35;0,08
1;27;36;0,08
1;27;37;0,08
1;27;38;0,08
1;27;39;0,08
1;27;40;0,08
1;27;41;0,08
1;27;42;0,08
1;27;43;0,08
1;27;44;0,08
1;27;45;0,08
1;27;46;0,08
1;27;47;0,08
1;27;48;0,08
1;27;49;0,08
1;27;50;0,08
1;27;51;0,08
1;27;52;0,08
1;27;53;0,08
1;27;54;0,08
1;27;55;0,08
1;28;1;0,08
1;28;2;0,08
1;28;3;0,08
1;28;4;0,08
1;28;5;0,08
1;28;6;0,08
1;28;7;0,08
1;28;8;0,08
1;28;9;0,08
1;28;10;0,08
1;28;11;0,08
1;28;12;0,08
1;28;13;0,08
1;28;14;0,08
1;28;15;0,08
1;28;16;0,08
1;28;17;0,08
1;28;18;0,08
1;28;19;0,08
1;28;20;0,08
1;28;21;0,08
1;28;22;0,08
1;28;23;0,08
1;28;24;0,08
1;28;25;0,08
1;28;26;0,08
1;28;27;0,08
1;28;28;0,08
1;28;29;0,08
1;28;30;0,08
1;28;31;0,08
1;28;32;0,08
1;28;33;0,08
1;28;34;0,08
1;28;35;0,08
1;28;36;0,08
1;28;37;0,08
1;28;38;0,08
1;28;39;0,08
1;28;40;0,08
1;28;41;0,08
1;28;42;0,08
1;28;43;0,08
1;28;44;0,08
1;28;45;0,08
1;28;46;0,08
1;28;47;0,08
1;28;48;0,08
1;28;49;0,08
1;28;50;0,08
1;28;51;0,08
1;28;52;0,08
1;28;53;0,08
1;28;54;0,08
1;28;55;0,08
1;29;1;0,08
1;29;2;0,08
1;29;3;0,08
1;29;4;0,08
1;29;5;0,08
1;29;6;0,08
1;29;7;0,08
1;29;8;0,08
1;29;9;0,08
1;29;10;0,08
1;29;11;0,08
1;29;12;0,08
1;29;13;0,08
1;29;14;0,08
1;29;15;0,08
1;29;16;0,08
1;29;17;0,08
1;29;18;0,08
1;29;19;0,08
1;29;20;0,08
1;29;21;0,08
1;29;22;0,08
1;29;23;0,08
1;29;24;0,08
1;29;25;0,08
1;29;26;0,08
1;29;27;0,08
1;29;28;0,08
1;29;29;0,08
1;29;30;0,08
1;29;31;0,08
1;29;32;0,08
1;29;33;0,08
1;29;34;0,08
1;29;35;0,08
1;29;36;0,08
1;29;37;0,08
1;29;38;0,08
1;29;39;0,08
1;29;40;0,08
1;29;41;0,08
1;29;42;0,08
1;29;43;0,08
1;29;44;0,08
1;29;45;0,08
1;29;46;0,08
1;29;47;0,08
1;29;48;0,08
1;29;49;0,08
1;29;50;0,08
1;29;51;0,08
1;29;52;0,08
1;29;53;0,08
1;29;54;0,08
1;29;55;0,08
1;30;1;0,08
1;30;2;0,08
1;30;3;0,08
1;30;4;0,08
1;30;5;0,08
1;30;6;0,08
1;30;7;0,08
1;30;8;0,08
1;30;9;0,08
1;30;10;0,08
1;30;11;0,08
1;30;12;0,08
1;30;13;0,08
1;30;14;0,08
1;30;15;0,08
1;30;16;0,08
1;30;17;0,08
1;30;18;0,08
1;30;19;0,08
1;30;20;0,08
1;30;21;0,08
1;30;22;0,08
1;30;23;0,08
1;30;24;0,08
1;30;25;0,08
1;30;26;0,08
1;30;27;0,08
1;30;28;0,08
1;30;29;0,08
1;30;30;0,08
1;30;31;0,08
1;30;32;0,08
1;30;33;0,08
1;30;34;0,08
1;30;35;0,08
1;30;36;0,08
1;30;37;0,08
1;30;38;0,08
1;30;39;0,08
1;30;40;0,08
1;30;41;0,08
1;30;42;0,08
1;30;43;0,08
1;30;44;0,08
1;30;45;0,08
1;30;46;0,08
1;30;47;0,08
1;30;48;0,08
1;30;49;0,08
1;30;50;0,08
1;30;51;0,08
1;30;52;0,08
1;30;53;0,08
1;30;54;0,08
1;30;55;0,08
1;31;1;0,08
1;31;2;0,08
1;31;3;0,08
1;31;4;0,08
1;31;5;0,08
1;31;6;0,08
1;31;7;0,08
1;31;8;0,08
1;31;9;0,08
1;31;10;0,08
1;31;11;0,08
1;31;12;0,08
1;31;13;0,08
1;31;14;0,08
1;31;15;0,08
1;31;16;0,08
1;31;17;0,08
1;31;18;0,08
1;31;19;0,08
1;31;20;0,08
1;31;21;0,08
1;31;22;0,08
1;31;23;0,08
1;31;24;0,08
1;31;25;0,08
1;31;26;0,08
1;31;27;0,08
1;31;28;0,08
1;31;29;0,08
1;31;30;0,08
1;31;31;0,08
1;31;32;0,08
1;31;33;0,08
1;31;34;0,08
1;31;35;0,08
1;31;36;0,08
1;31;37;0,08
1;31;38;0,08
1;31;39;0,08
1;31;40;0,08
1;31;41;0,08
1;31;42;0,08
1;31;43;0,08
1;31;44;0,08
1;31;45;0,08
1;31;46;0,08
1;31;47;0,08
1;31;48;0,08
1;31;49;0,08
1;31;50;0,08
1;31;51;0,08
1;31;52;0,08
1;31;53;0,08
1;31;54;0,08
1;31;55;0,08
1;32;1;0,08
1;32;2;0,08
1;32;3;0,08
1;32;4;0,08
1;32;5;0,08
1;32;6;0,08
1;32;7;0,08
1;32;8;0,08
1;32;9;0,08
1;32;10;0,08
1;32;11;0,08
1;32;12;0,08
1;32;13;0,08
1;32;14;0,08
1;32;15;0,08
1;32;16;0,08
1;32;17;0,08
1;32;18;0,08
1;32;19;0,08
1;32;20;0,08
1;32;21;0,08
1;32;22;0,08
1;32;23;0,08
1;32;24;0,08
1;32;25;0,08
1;32;26;0,08
1;32;27;0,08
1;32;28;0,08
1;32;29;0,08
1;32;30;0,08
1;32;31;0,08
1;32;32;0,08
1;32;33;0,08
1;32;34;0,08
1;32;35;0,08
1;32;36;0,08
1;32;37;0,08
1;32;38;0,08
1;32;39;0,08
1;32;40;0,08
1;32;41;0,08
1;32;42;0,08
1;32;43;0,08
1;32;44;0,08
1;32;45;0,08
1;32;46;0,08
1;32;47;0,08
1;32;48;0,08
1;32;49;0,08
1;32;50;0,08
1;32;51;0,08
1;32;52;0,08
1;32;53;0,08
1;32;54;0,08
1;32;55;0,08
1;33;1;0,08
1;33;2;0,08
1;33;3;0,08
1;33;4;0,08
1;33;5;0,08
1;33;6;0,08
1;33;7;0,08
1;33;8;0,08
1;33;9;0,08
1;33;10;0,08
1;33;11;0,08
1;33;12;0,08
1;33;13;0,08
1;33;14;0,08
1;33;15;0,08
1;33;16;0,08
1;33;17;0,08
1;33;18;0,08
1;33;19;0,08
1;33;20;0,08
1;33;21;0,08
1;33;22;0,08
1;33;23;0,08
1;33;24;0,08
1;33;25;0,08
1;33;26;0,08
1;33;27;0,08
1;33;28;0,08
1;33;29;0,08
1;33;30;0,08
1;33;31;0,08
1;33;32;0,08
1;33;33;0,08
1;33;34;0,08
1;33;35;0,08
1;33;36;0,08
1;33;37;0,08
1;33;38;0,08
1;33;39;0,08
1;33;40;0,08
1;33;41;0,08
1;33;42;0,08
1;33;43;0,08
1;33;44;0,08
1;33;45;0,08
1;33;46;0,08
1;33;47;0,08
1;33;48;0,08
1;33;49;0,08
1;33;50;0,08
1;33;51;0,08
1;33;52;0,08
1;33;53;0,08
1;33;54;0,08
1;33;55;0,08
1;34;1;0,08
1;34;2;0,08
1;34;3;0,08
1;34;4;0,08
1;34;5;0,08
1;34;6;0,08
1;34;7;0,08
1;34;8;0,08
1;34;9;0,08
1;34;10;0,08
1;34;11;0,08
1;34;12;0,08
1;34;13;0,08
1;34;14;0,08
1;34;15;0,08
1;34;16;0,08
1;34;17;0,08
1;34;18;0,08
1;34;19;0,08
1;34;20;0,08
1;34;21;0,08
1;34;22;0,08
1;34;23;0,08
1;34;24;0,08
1;34;25;0,08
1;34;26;0,08
1;34;27;0,08
1;34;28;0,08
1;34;29;0,08
1;34;30;0,08
1;34;31;0,08
1;34;32;0,08
1;34;33;0,08
1;34;34;0,08
1;34;35;0,08
1;34;36;0,08
1;34;37;0,08
1;34;38;0,08
1;34;39;0,08
1;34;40;0,08
1;34;41;0,08
1;34;42;0,08
1;34;43;0,08
1;34;44;0,08
1;34;45;0,08
1;34;46;0,08
1;34;47;0,08
1;34;48;0,08
1;34;49;0,08
1;34;50;0,08
1;34;51;0,08
1;34;52;0,08
1;34;53;0,08
1;34;54;0,08
1;34;55;0,08
1;35;1;0,08
1;35;2;0,08
1;35;3;0,08
1;35;4;0,08
1;35;5;0,08
1;35;6;0,08
1;35;7;0,08
1;35;8;0,08
1;35;9;0,08
1;35;10;0,08
1;35;11;0,08
1;35;12;0,08
1;35;13;0,08
1;35;14;0,08
1;35;15;0,08
1;35;16;0,08
1;35;17;0,08
1;35;18;0,08
1;35;19;0,08
1;35;20;0,08
1;35;21;0,08
1;35;22;0,08
1;35;23;0,08
1;35;24;0,08
1;35;25;0,08
1;35;26;0,08
1;35;27;0,08
1;35;28;0,08
1;35;29;0,08
1;35;30;0,08
1;35;31;0,08
1;35;32;0,08
1;35;33;0,08
1;35;34;0,08
1;35;35;0,08
1;35;36;0,08
1;35;37;0,08
1;35;38;0,08
1;35;39;0,08
1;35;40;0,08
1;35;41;0,08
1;35;42;0,08
1;35;43;0,08
1;35;44;0,08
1;35;45;0,08
1;35;46;0,08
1;35;47;0,08
1;35;48;0,08
1;35;49;0,08
1;35;50;0,08
1;35;51;0,08
1;35;52;0,08
1;35;53;0,08
1;35;54;0,08
1;35;55;0,08
1;36;1;0,08
1;36;2;0,08
1;36;3;0,08
1;36;4;0,08
1;36;5;0,08
1;36;6;0,08
1;36;7;0,08
1;36;8;0,08
1;36;9;0,08
1;36;10;0,08
1;36;11;0,08
1;36;12;0,08
1;36;13;0,08
1;36;14;0,08
1;36;15;0,08
1;36;16;0,08
1;36;17;0,08
1;36;18;0,08
1;36;19;0,08
1;36;20;0,08
1;36;21;0,08
1;36;22;0,08
1;36;23;0,08
1;36;24;0,08
1;36;25;0,08
1;36;26;0,08
1;36;27;0,08
1;36;28;0,08
1;36;29;0,08
1;36;30;0,08
1;36;31;0,08
1;36;32;0,08
1;36;33;0,08
1;36;34;0,08
1;36;35;0,08
1;36;36;0,08
1;36;37;0,08
1;36;38;0,08
1;36;39;0,08
1;36;40;0,08
1;36;41;0,08
1;36;42;0,08
1;36;43;0,08
1;36;44;0,08
1;36;45;0,08
1;36;46;0,08
1;36;47;0,08
1;36;48;0,08
1;36;49;0,08
1;36;50;0,08
1;36;51;0,08
1;36;52;0,08
1;36;53;0,08
1;36;54;0,08
1;36;55;0,08
1;37;1;0,09
1;37;2;0,09
1;37;3;0,09
1;37;4;0,09
1;37;5;0,09
1;37;6;0,09
1;37;7;0,09
1;37;8;0,09
1;37;9;0,09
1;37;10;0,09
1;37;11;0,09
1;37;12;0,09
1;37;13;0,09
1;37;14;0,09
1;37;15;0,09
1;37;16;0,09
1;37;17;0,09
1;37;18;0,09
1;37;19;0,09
1;37;20;0,09
1;37;21;0,09
1;37;22;0,09
1;37;23;0,09
1;37;24;0,09
1;37;25;0,09
1;37;26;0,09
1;37;27;0,09
1;37;28;0,09
1;37;29;0,09
1;37;30;0,09
1;37;31;0,09
1;37;32;0,09
1;37;33;0,09
1;37;34;0,09
1;37;35;0,09
1;37;36;0,09
1;37;37;0,09
1;37;38;0,09
1;37;39;0,09
1;37;40;0,09
1;37;41;0,09
1;37;42;0,09
1;37;43;0,09
1;37;44;0,09
1;37;45;0,09
1;37;46;0,09
1;37;47;0,09
1;37;48;0,09
1;37;49;0,09
1;37;50;0,09
1;37;51;0,09
1;37;52;0,09
1;37;53;0,09
1;37;54;0,09
1;37;55;0,09
1;38;1;0,1
1;38;2;0,1
1;38;3;0,1
1;38;4;0,1
1;38;5;0,1
1;38;6;0,1
1;38;7;0,1
1;38;8;0,1
1;38;9;0,1
1;38;10;0,1
1;38;11;0,1
1;38;12;0,1
1;38;13;0,1
1;38;14;0,1
1;38;15;0,1
1;38;16;0,1
1;38;17;0,1
1;38;18;0,1
1;38;19;0,1
1;38;20;0,1
1;38;21;0,1
1;38;22;0,1
1;38;23;0,1
1;38;24;0,1
1;38;25;0,1
1;38;26;0,1
1;38;27;0,1
1;38;28;0,1
1;38;29;0,1
1;38;30;0,1
1;38;31;0,1
1;38;32;0,1
1;38;33;0,1
1;38;34;0,1
1;38;35;0,1
1;38;36;0,1
1;38;37;0,1
1;38;38;0,1
1;38;39;0,1
1;38;40;0,1
1;38;41;0,1
1;38;42;0,1
1;38;43;0,1
1;38;44;0,1
1;38;45;0,1
1;38;46;0,1
1;38;47;0,1
1;38;48;0,1
1;38;49;0,1
1;38;50;0,1
1;38;51;0,1
1;38;52;0,1
1;38;53;0,1
1;38;54;0,1
1;38;55;0,1
1;39;1;0,12
1;39;2;0,12
1;39;3;0,12
1;39;4;0,12
1;39;5;0,12
1;39;6;0,12
1;39;7;0,12
1;39;8;0,12
1;39;9;0,12
1;39;10;0,12
1;39;11;0,12
1;39;12;0,12
1;39;13;0,12
1;39;14;0,12
1;39;15;0,12
1;39;16;0,12
1;39;17;0,12
1;39;18;0,12
1;39;19;0,12
1;39;20;0,12
1;39;21;0,12
1;39;22;0,12
1;39;23;0,12
1;39;24;0,12
1;39;25;0,12
1;39;26;0,12
1;39;27;0,12
1;39;28;0,12
1;39;29;0,12
1;39;30;0,12
1;39;31;0,12
1;39;32;0,12
1;39;33;0,12
1;39;34;0,12
1;39;35;0,12
1;39;36;0,12
1;39;37;0,12
1;39;38;0,12
1;39;39;0,12
1;39;40;0,12
1;39;41;0,12
1;39;42;0,12
1;39;43;0,12
1;39;44;0,12
1;39;45;0,12
1;39;46;0,12
1;39;47;0,12
1;39;48;0,12
1;39;49;0,12
1;39;50;0,12
1;39;51;0,12
1;39;52;0,12
1;39;53;0,12
1;39;54;0,12
1;39;55;0,12
1;40;1;0,13
1;40;2;0,13
1;40;3;0,13
1;40;4;0,13
1;40;5;0,13
1;40;6;0,13
1;40;7;0,13
1;40;8;0,13
1;40;9;0,13
1;40;10;0,13
1;40;11;0,13
1;40;12;0,13
1;40;13;0,13
1;40;14;0,13
1;40;15;0,13
1;40;16;0,13
1;40;17;0,13
1;40;18;0,13
1;40;19;0,13
1;40;20;0,13
1;40;21;0,13
1;40;22;0,13
1;40;23;0,13
1;40;24;0,13
1;40;25;0,13
1;40;26;0,13
1;40;27;0,13
1;40;28;0,13
1;40;29;0,13
1;40;30;0,13
1;40;31;0,13
1;40;32;0,13
1;40;33;0,13
1;40;34;0,13
1;40;35;0,13
1;40;36;0,13
1;40;37;0,13
1;40;38;0,13
1;40;39;0,13
1;40;40;0,13
1;40;41;0,13
1;40;42;0,13
1;40;43;0,13
1;40;44;0,13
1;40;45;0,13
1;40;46;0,13
1;40;47;0,13
1;40;48;0,13
1;40;49;0,13
1;40;50;0,13
1;40;51;0,13
1;40;52;0,13
1;40;53;0,13
1;40;54;0,13
1;40;55;0,13
1;41;1;0,14
1;41;2;0,14
1;41;3;0,14
1;41;4;0,14
1;41;5;0,14
1;41;6;0,14
1;41;7;0,14
1;41;8;0,14
1;41;9;0,14
1;41;10;0,14
1;41;11;0,14
1;41;12;0,14
1;41;13;0,14
1;41;14;0,14
1;41;15;0,14
1;41;16;0,14
1;41;17;0,14
1;41;18;0,14
1;41;19;0,14
1;41;20;0,14
1;41;21;0,14
1;41;22;0,14
1;41;23;0,14
1;41;24;0,14
1;41;25;0,14
1;41;26;0,14
1;41;27;0,14
1;41;28;0,14
1;41;29;0,14
1;41;30;0,14
1;41;31;0,14
1;41;32;0,14
1;41;33;0,14
1;41;34;0,14
1;41;35;0,14
1;41;36;0,14
1;41;37;0,14
1;41;38;0,14
1;41;39;0,14
1;41;40;0,14
1;41;41;0,14
1;41;42;0,14
1;41;43;0,14
1;41;44;0,14
1;41;45;0,14
1;41;46;0,14
1;41;47;0,14
1;41;48;0,14
1;41;49;0,14
1;41;50;0,14
1;41;51;0,14
1;41;52;0,14
1;41;53;0,14
1;41;54;0,14
1;41;55;0,14
1;42;1;0,16
1;42;2;0,16
1;42;3;0,16
1;42;4;0,16
1;42;5;0,16
1;42;6;0,16
1;42;7;0,16
1;42;8;0,16
1;42;9;0,16
1;42;10;0,16
1;42;11;0,16
1;42;12;0,16
1;42;13;0,16
1;42;14;0,16
1;42;15;0,16
1;42;16;0,16
1;42;17;0,16
1;42;18;0,16
1;42;19;0,16
1;42;20;0,16
1;42;21;0,16
1;42;22;0,16
1;42;23;0,16
1;42;24;0,16
1;42;25;0,16
1;42;26;0,16
1;42;27;0,16
1;42;28;0,16
1;42;29;0,16
1;42;30;0,16
1;42;31;0,16
1;42;32;0,16
1;42;33;0,16
1;42;34;0,16
1;42;35;0,16
1;42;36;0,16
1;42;37;0,16
1;42;38;0,16
1;42;39;0,16
1;42;40;0,16
1;42;41;0,16
1;42;42;0,16
1;42;43;0,16
1;42;44;0,16
1;42;45;0,16
1;42;46;0,16
1;42;47;0,16
1;42;48;0,16
1;42;49;0,16
1;42;50;0,16
1;42;51;0,16
1;42;52;0,16
1;42;53;0,16
1;42;54;0,16
1;42;55;0,16
1;43;1;0,18
1;43;2;0,18
1;43;3;0,18
1;43;4;0,18
1;43;5;0,18
1;43;6;0,18
1;43;7;0,18
1;43;8;0,18
1;43;9;0,18
1;43;10;0,18
1;43;11;0,18
1;43;12;0,18
1;43;13;0,18
1;43;14;0,18
1;43;15;0,18
1;43;16;0,18
1;43;17;0,18
1;43;18;0,18
